,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
52,52,0.15121974436442057,0.1597440185546875,0.953,0.9695000052452087,1.0,0.9950000047683716,0.024227127359377938,11590.5,0.9873236345394119,472345.5,2.4279415607452393,142.8864963054657,0.005,1024
53,53,0.15465770785013835,0.16227589111328125,0.9526166666666667,0.9678999781608582,1.0,0.9975000023841858,0.023167366902865742,11083.5,0.9852553249304989,471356.0,2.3774116039276123,145.28616499900818,0.005,1024
54,54,0.15273398043314615,0.1533779296875,0.9525666666666667,0.9692999720573425,1.0,1.0,0.02239083631195,10712.0,0.9830678706548777,470309.5,2.333575963973999,147.64206719398499,0.005,1024
55,55,0.15120235557556153,0.1567239013671875,0.9528,0.9687999486923218,1.0,0.9874999523162842,0.021611170335068246,10339.0,0.9805135762212328,469087.5,2.391296625137329,150.05585980415344,0.005,1024
56,56,0.15596970850626626,0.1677093017578125,0.9518,0.9669999480247498,1.0,0.9950000047683716,0.02083254948684183,9966.5,0.9751196672310362,466507.0,2.3363516330718994,152.4147789478302,0.005,1024
57,57,0.15333746668497722,0.1615822265625,0.9524833333333333,0.967199981212616,1.0,0.9950000047683716,0.020164712276081187,9647.0,0.970381053907736,464240.0,2.4730441570281982,154.91066670417786,0.005,1024
58,58,0.15681699600219726,0.17065810546875,0.95235,0.9660999774932861,1.0,0.9950000047683716,0.019374595012646056,9269.0,0.9711513137267198,464608.5,2.3203814029693604,157.25399231910706,0.005,1024
59,59,0.15181402587890624,0.1747704833984375,0.9532166666666667,0.9679999947547913,1.0,0.9950000047683716,0.018760059363307623,8975.0,0.9682928868543718,463241.0,2.3862767219543457,159.6633448600769,0.005,1024
60,60,0.15470916697184245,0.16464464111328125,0.9524,0.9687999486923218,1.0,0.9899999499320984,0.018146568842624528,8681.5,0.9637549382328965,461070.0,2.4561121463775635,162.14319682121277,0.005,1024
61,61,0.15140761489868165,0.15445570068359374,0.9540666666666666,0.967799961566925,1.0,0.9824999570846558,0.01753725883656278,8390.0,0.9598994586233566,459225.5,2.332714319229126,164.49250888824463,0.005,1024
62,62,0.1533243689219157,0.1647058837890625,0.9515666666666667,0.9680999517440796,1.0,0.9950000047683716,0.016936309859743735,8102.5,0.9572009364352752,457934.5,2.4150328636169434,166.92397451400757,0.005,1024
63,63,0.15639123967488608,0.1600736083984375,0.9524166666666667,0.9670999646186829,0.9975000023841858,0.98499995470047,0.016407474760142975,7849.5,0.9522982379130871,455589.0,2.4305882453918457,169.3707869052887,0.005,1024
64,64,0.15613273518880208,0.16093436279296874,0.95175,0.9674999713897705,1.0,0.9674999713897705,0.015832653999707364,7574.5,0.9449687506532054,452082.5,2.4865314960479736,171.87427711486816,0.005,1024
65,65,0.15743837496439617,0.1714495849609375,0.9512,0.9664999842643738,1.0,0.9724999666213989,0.015406241508329675,7370.5,0.9443071842143768,451766.0,2.4799442291259766,174.37056493759155,0.005,1024
66,66,0.15718408012390137,0.1723333740234375,0.9514666666666667,0.9657999873161316,0.9975000023841858,0.9674999713897705,0.014774983800505842,7068.5,0.9297621287180452,444807.5,2.338038682937622,176.72489309310913,0.005,1024
67,67,0.15444359385172526,0.1608629638671875,0.9525333333333333,0.9672999978065491,0.9899999499320984,0.9749999642372131,0.014306766162914654,6844.5,0.9300882088585105,444963.5,2.371310234069824,179.11256170272827,0.005,1024
68,68,0.1577317835489909,0.1664881591796875,0.9516833333333333,0.9669999480247498,0.9950000047683716,0.9749999642372131,0.013847954683221505,6625.0,0.9176292301582325,439003.0,2.480778455734253,181.60972666740417,0.005,1024
69,69,0.15641608912150065,0.159259228515625,0.9514666666666667,0.9688999652862549,0.9874999523162842,0.9599999785423279,0.013499926840994126,6458.5,0.9169979724504086,438701.0,2.458360195159912,184.08441972732544,0.005,1024
70,70,0.1549368153889974,0.16665985107421874,0.95285,0.9670999646186829,0.9950000047683716,0.9549999833106995,0.013095462051378525,6265.0,0.9152776906837232,437878.0,2.5102016925811768,186.6107804775238,0.005,1024
71,71,0.15999761962890624,0.15741776123046874,0.9505,0.9673999547958374,0.98499995470047,0.9724999666213989,0.012670094688656174,6061.5,0.9022679291820823,431654.0,2.3285160064697266,188.95569682121277,0.005,1024
72,72,0.15626181577046713,0.1705068359375,0.9525833333333333,0.965999960899353,0.9874999523162842,0.9449999928474426,0.01214230471771075,5809.0,0.8858761313517695,423812.0,2.3112826347351074,191.2833216190338,0.005,1024
73,73,0.15759205118815103,0.16106932373046876,0.9508666666666666,0.9678999781608582,0.9899999499320984,0.9549999833106995,0.011829811249764847,5659.5,0.882511862210238,422202.5,2.3965158462524414,193.6962752342224,0.005,1024
74,74,0.15373569513956706,0.17069344482421875,0.9521833333333334,0.9657999873161316,0.9824999570846558,0.9249999523162842,0.011442068518634644,5474.0,0.8768723479860371,419504.5,2.4647819995880127,196.17751717567444,0.005,1024
75,75,0.15766497599283855,0.16983233642578124,0.9510333333333333,0.9662999510765076,0.98499995470047,0.9350000023841858,0.011239313559499175,5377.0,0.8642356974143517,413459.0,2.479462146759033,198.67325019836426,0.005,1024
76,76,0.15944377352396646,0.17101728515625,0.9500333333333333,0.9642999768257141,0.98499995470047,0.9325000047683716,0.010810810810810811,5172.0,0.8545212265629899,408811.5,2.504762649536133,201.19445037841797,0.005,1024
77,77,0.15762564074198404,0.1641533203125,0.9518833333333333,0.965399980545044,0.9724999666213989,0.9274999499320984,0.010604920465709329,5073.5,0.8442308898225371,403888.5,2.513319253921509,203.72406339645386,0.005,1024
