,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity conv1,sparsity conv2,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
29,29,0.25435594100952147,0.32151767578125,0.9058333333333334,0.8948999643325806,1.0,0.9599999785423279,0.9074999690055847,0.8860000371932983,"tensor(0.9012, device='cuda:0')","tensor(965947, device='cuda:0')","tensor(0.9235, device='cuda:0')","tensor(2723387., device='cuda:0')",3.0426547527313232,93.73436141014099,0.001,1024
30,30,0.2590895451863607,0.33148046875,0.9039833333333334,0.8896999955177307,1.0,0.9799999594688416,0.8987500071525574,0.8820000290870667,"tensor(0.8949, device='cuda:0')","tensor(959239, device='cuda:0')","tensor(0.9349, device='cuda:0')","tensor(2757011., device='cuda:0')",2.995072603225708,96.78299260139465,0.001,1024
31,31,0.2586776819864909,0.3293686279296875,0.9039333333333334,0.8959999680519104,1.0,0.9199999570846558,0.8887499570846558,0.8960000276565552,"tensor(0.8928, device='cuda:0')","tensor(956935, device='cuda:0')","tensor(0.8891, device='cuda:0')","tensor(2621937., device='cuda:0')",3.1975204944610596,100.0356376171112,0.001,1024
32,32,0.26238372751871747,0.33088896484375,0.9034166666666666,0.8944999575614929,1.0,0.9199999570846558,0.8774999976158142,0.8940000534057617,"tensor(0.8853, device='cuda:0')","tensor(948925, device='cuda:0')","tensor(0.8852, device='cuda:0')","tensor(2610559., device='cuda:0')",2.9942071437835693,103.08656144142151,0.001,1024
33,33,0.2527695137023926,0.3294429443359375,0.9069833333333334,0.8934999704360962,0.949999988079071,0.9399999976158142,0.9024999737739563,0.862000048160553,"tensor(0.8887, device='cuda:0')","tensor(952604, device='cuda:0')","tensor(0.8735, device='cuda:0')","tensor(2575951., device='cuda:0')",3.1531412601470947,106.29730653762817,0.001,1024
34,34,0.2584811045328776,0.355519873046875,0.9044,0.8880999684333801,0.949999988079071,0.9599999785423279,0.8700000047683716,0.8940000534057617,"tensor(0.8817, device='cuda:0')","tensor(945095, device='cuda:0')","tensor(0.8810, device='cuda:0')","tensor(2598079., device='cuda:0')",3.2077767848968506,109.56378531455994,0.001,1024
35,35,0.25767889862060545,0.326280615234375,0.9048666666666667,0.8971999883651733,1.0,0.9399999976158142,0.8424999713897705,0.8760000467300415,"tensor(0.8581, device='cuda:0')","tensor(919789, device='cuda:0')","tensor(0.8864, device='cuda:0')","tensor(2614090., device='cuda:0')",3.1485321521759033,112.77248191833496,0.001,1024
36,36,0.2539868916829427,0.3221070556640625,0.9077,0.9000999927520752,1.0,0.8999999761581421,0.8299999833106995,0.8340000510215759,"tensor(0.8340, device='cuda:0')","tensor(893956, device='cuda:0')","tensor(0.8486, device='cuda:0')","tensor(2502629., device='cuda:0')",3.1215686798095703,115.95562195777893,0.001,1024
37,37,0.265362334950765,0.3494440673828125,0.9024166666666666,0.8933999538421631,1.0,0.85999995470047,0.8199999928474426,0.8260000348091125,"tensor(0.8241, device='cuda:0')","tensor(883342, device='cuda:0')","tensor(0.8158, device='cuda:0')","tensor(2405737., device='cuda:0')",3.1113572120666504,119.12978434562683,0.001,1024
38,38,0.2617193171183268,0.3800919921875,0.9039666666666667,0.887499988079071,1.0,0.9599999785423279,0.8125,0.7720000147819519,"tensor(0.8018, device='cuda:0')","tensor(859414, device='cuda:0')","tensor(0.8795, device='cuda:0')","tensor(2593598., device='cuda:0')",3.0351459980010986,122.22904849052429,0.001,1024
39,39,0.27233270212809246,0.350484814453125,0.8997833333333334,0.8948999643325806,0.949999988079071,0.9199999570846558,0.78125,0.8040000200271606,"tensor(0.7941, device='cuda:0')","tensor(851177, device='cuda:0')","tensor(0.8146, device='cuda:0')","tensor(2402195., device='cuda:0')",3.1689655780792236,125.46342062950134,0.001,1024
40,40,0.266491641998291,0.3689719482421875,0.9025166666666666,0.886199951171875,1.0,0.9799999594688416,0.7824999690055847,0.7520000338554382,"tensor(0.7768, device='cuda:0')","tensor(832681, device='cuda:0')","tensor(0.8822, device='cuda:0')","tensor(2601588., device='cuda:0')",3.0388832092285156,128.56941723823547,0.001,1024
41,41,0.2635138641357422,0.34609287109375,0.9030833333333333,0.8928999900817871,1.0,0.85999995470047,0.731249988079071,0.7600000500679016,"tensor(0.7464, device='cuda:0')","tensor(800038, device='cuda:0')","tensor(0.7826, device='cuda:0')","tensor(2307827., device='cuda:0')",3.022568702697754,131.66059589385986,0.001,1024
42,42,0.27774739913940427,0.3517417724609375,0.8973166666666667,0.8988999724388123,1.0,0.9399999976158142,0.731249988079071,0.7100000381469727,"tensor(0.7296, device='cuda:0')","tensor(782017, device='cuda:0')","tensor(0.8337, device='cuda:0')","tensor(2458623., device='cuda:0')",2.9722321033477783,134.7024416923523,0.001,1024
43,43,0.2757244659423828,0.3559107666015625,0.8993166666666667,0.8984999656677246,0.9000000357627869,0.8199999928474426,0.699999988079071,0.6700000166893005,"tensor(0.6931, device='cuda:0')","tensor(742914, device='cuda:0')","tensor(0.6823, device='cuda:0')","tensor(2012207., device='cuda:0')",3.1181302070617676,137.89112639427185,0.001,1024
44,44,0.27963002649943036,0.364268115234375,0.8979333333333334,0.8937999606132507,1.0,0.8799999952316284,0.70374995470047,0.706000030040741,"tensor(0.7102, device='cuda:0')","tensor(761290, device='cuda:0')","tensor(0.7833, device='cuda:0')","tensor(2309883., device='cuda:0')",3.036128044128418,140.99971270561218,0.001,1024
45,45,0.28411661885579426,0.39538583984375,0.8962333333333333,0.8852999806404114,1.0,0.8799999952316284,0.699999988079071,0.6960000395774841,"tensor(0.7043, device='cuda:0')","tensor(754882, device='cuda:0')","tensor(0.7812, device='cuda:0')","tensor(2303854., device='cuda:0')",3.0884413719177246,144.16154098510742,0.001,1024
46,46,0.2933695325215658,0.357458447265625,0.8935833333333333,0.8951999545097351,1.0,0.7999999523162842,0.6337499618530273,0.7000000476837158,"tensor(0.6643, device='cuda:0')","tensor(712027, device='cuda:0')","tensor(0.7082, device='cuda:0')","tensor(2088377., device='cuda:0')",2.9473941326141357,147.1843183040619,0.001,1024
47,47,0.30313608271280923,0.3907092529296875,0.8899,0.8903999924659729,0.949999988079071,0.85999995470047,0.6762499809265137,0.6540000438690186,"tensor(0.6739, device='cuda:0')","tensor(722315, device='cuda:0')","tensor(0.7283, device='cuda:0')","tensor(2147759., device='cuda:0')",2.975022554397583,150.23569989204407,0.001,1024
48,48,0.28893468678792317,0.3646300048828125,0.8953666666666666,0.8946999907493591,1.0,0.85999995470047,0.6312499642372131,0.6220000386238098,"tensor(0.6350, device='cuda:0')","tensor(680689, device='cuda:0')","tensor(0.7415, device='cuda:0')","tensor(2186703., device='cuda:0')",3.039794445037842,153.35366415977478,0.001,1024
49,49,0.28823964564005533,0.355465966796875,0.8968,0.8956999778747559,1.0,0.8399999737739563,0.6049999594688416,0.6020000576972961,"tensor(0.6114, device='cuda:0')","tensor(655357, device='cuda:0')","tensor(0.7192, device='cuda:0')","tensor(2120945., device='cuda:0')",3.059640884399414,156.49167656898499,0.001,1024
