,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity conv1,sparsity conv2,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
81,81,0.06497018047968546,0.07156578369140625,0.9790666666666666,0.9886999726295471,1.0,1.0,1.0,1.0,0.26758359144680377,286817.5,0.99997456790877,2948955.0,3.04319429397583,248.9947247505188,0.001,1024
82,82,0.06250063587824503,0.076342431640625,0.9800166666666666,0.9875999689102173,1.0,1.0,1.0,1.0,0.26046898906594024,279191.5,0.9999728724360213,2948950.0,2.987553119659424,252.00011682510376,0.001,1024
83,83,0.06319827690124512,0.08238624877929687,0.9798666666666667,0.9874999523162842,1.0,1.0,1.0,1.0,0.25337957607194833,271592.5,0.9999677860177754,2948935.0,3.0036604404449463,255.0213439464569,0.001,1024
84,84,0.0612268175760905,0.07383110961914062,0.9806,0.9878000020980835,1.0,1.0,1.0,1.0,0.246906836586185,264654.5,0.9999711769632726,2948945.0,2.9567668437957764,257.9974248409271,0.001,1024
85,85,0.061730255540212,0.07076375122070312,0.97975,0.9874999523162842,1.0,1.0,1.0,1.0,0.24032634250102625,257601.0,0.999964395072278,2948925.0,3.0194575786590576,261.0343985557556,0.001,1024
86,86,0.06340967515309652,0.06551505737304687,0.9798,0.9896999597549438,1.0,1.0,1.0,1.0,0.23432567078404298,251169.0,0.999954222235786,2948895.0,3.0005428791046143,264.05272698402405,0.001,1024
87,87,0.06613341890970865,0.0752736328125,0.9784,0.9876999855041504,1.0,1.0,1.0,1.0,0.22819485390155614,244597.5,0.9999660905450267,2948930.0,2.9638009071350098,267.03463339805603,0.001,1024
88,88,0.06709123001098632,0.07537216186523438,0.9787,0.9856999516487122,1.0,1.0,1.0,1.0,0.22249692129716012,238490.0,0.9999576131812833,2948905.0,3.095029592514038,270.1482129096985,0.001,1024
89,89,0.06419528036117554,0.06713672485351563,0.9793333333333333,0.9893999695777893,1.0,1.0,1.0,1.0,0.2168726909728701,232461.5,0.9999474403447913,2948875.0,3.015247344970703,273.1820435523987,0.001,1024
90,90,0.06852713883717855,0.0701265625,0.978,0.9896000027656555,1.0,1.0,1.0,1.0,0.21133009292084934,226520.5,0.9999508312902887,2948885.0,2.948164939880371,276.1478898525238,0.001,1024
